Trait1
12.47347248
13.21660837
10.95991755
9.953260967
15.39494633
12.58647561
12.78155684
13.01639635
14.55349299
13.22115003
13.17806741
15.49211624
15.2709007
13.81827387
14.2162853
11.17412812
14.0780068
15.6251369
17.25176461
12.38378806
13.78742345
15.08737464
11.54440637
14.24307263
12.83858636
13.21190155
12.64249963
11.91291747
12.99503882
15.4953572
10.58235745
15.97725523
15.79475601
14.14854544
11.25126341
11.75616446
10.55421051
12.51468503
12.01933565
15.19218609
14.23671417
14.17622746
14.30384284
12.8608865
12.03538296
14.47650364
11.34136723
15.72194765
14.6531633
12.1286
13.19680119
14.09539031
15.0364567
14.89606315
14.30474722
15.14022744
11.61526857
15.60712831
13.8715758
13.21360801
12.7682738
13.49456256
12.03512288
14.47372763
11.73896178
14.56094986
10.0890639
13.6614963
13.34062724
11.09268976
14.15746601
14.34220473
14.53308916
18.83400706
13.26256469
12.92687579
13.81560153
11.17631078
15.86810522
12.36264571
14.58692674
13.84977532
12.4904286
14.75951099
12.60048883
8.815220847
12.53597992
14.64747293
14.44797869
14.39037263
14.94608024
14.22103319
13.27913822
12.64049452
12.36102943
13.41137429
14.04272601
12.36562418
12.74734138
13.8889231
9.732373682
11.68178505
12.78532225
15.44761822
13.09355378
8.66800301
11.08964351
11.71396646
12.64440014
16.38895898
14.46323841
11.2972417
14.06044141
14.17419633
15.84867094
13.48135527
12.88472748
16.06722223
14.86959696
12.11909196
13.22370113
15.38826619
14.28977591
10.28982317
16.93957747
14.72573622
13.28227255
13.07481173
15.85059563
12.55575171
14.14364621
15.72696041
11.93123714
12.80777581
13.97690176
13.73973474
11.07943345
13.26864755
13.02364312
10.50557879
13.04296166
14.78021106
11.65432561
12.31261072
15.6773334
12.47510199
17.06555097
10.00853589
14.77466615
11.93252223
11.92962618
13.87424598
12.85727353
11.92757584
12.81924469
12.67963953
13.98130648
14.64326303
11.85463339
8.261849693
12.39902993
11.44385966
12.41618689
14.5758847
16.54514673
12.20960264
15.278864
15.5233292
12.39917108
12.63909194
13.72645143
14.40389117
13.09621266
18.72241736
14.17157241
15.19816699
13.3388259
15.49786591
11.39782511
13.40908795
13.74610687
15.31499799
11.93783502
13.20135199
13.63810219
12.9390407
10.81506546
10.68224691
10.98889072
16.70368999
11.76796568
14.33047721
12.70053711
9.558584374
13.03699831
11.01303487
13.21734169
15.37867712
12.00914862
14.68059332
17.27460511
17.32721535
11.82263053
13.37084472
17.65054776
12.16374957
13.29916939
14.09021302
13.37234834
14.92199748
10.27924825
17.64339841
10.66883993
11.67002483
15.34465192
11.00299444
13.51397648
14.94257409
14.40074672
12.13692232
12.84844394
12.43763545
14.33038539
16.53619188
16.14630294
15.16385654
14.09437198
13.71169781
11.16165977
14.1270957
11.50247571
13.86320596
12.6392873
14.86627461
15.41540453
11.95627068
14.84950729
13.92708087
14.90665123
14.40024566
10.79816849
14.41993073
11.14525591
12.91297706
11.56321515
15.25241698
11.45457998
12.70382475
9.558842647
13.61304133
17.45455109
11.58887219
13.49930355
12.55850641
14.07792008
13.99556588
12.9712576
16.01974449
12.93461813
12.20453177
11.75653519
14.47340302
14.81052382
16.24842565
11.49136242
15.15123114
14.87587622
14.20671641
13.43169624
10.74685282
13.18757922
13.81026107
14.53150172
12.52454505
13.70750524
11.53433662
13.58761483
11.18142364
13.03648894
10.96151542
10.52656445
12.44990243
13.59088802
12.44279874
15.40720295
13.28443488
16.920274
14.80584006
9.507856726
10.68822583
12.02181865
11.96634435
17.00633095
16.17094117
16.1202533
12.4301425
18.01188327
13.65920504
14.19775926
12.77353973
14.93601956
13.48462842
12.13842697
14.63928624
12.28157427
13.8907919
16.23656826
17.49670841
9.619806509
14.22369773
14.34159633
16.4131543
14.42175193
12.32931955
13.10315567
12.11145598
13.12280011
14.45062894
14.06672647
10.9210072
15.10094703
13.6195973
12.68365285
11.92327277
14.70382792
15.55252079
9.965691802
13.03638213
15.12501101
13.09740488
11.00470897
12.40996828
16.90916407
14.48330429
15.138545
14.59905563
8.57501819
15.91135903
13.96775416
14.34504617
14.30056959
13.61754039
11.28410206
15.85299112
11.95896841
14.2124868
15.67758562
13.33918712
